id,user,uid,version,changeset,timestamp
4270449,dannow,3311043,7,43351429,2016-11-02T13:30:21Z
4359645,aaronsta,438078,4,32865927,2015-07-25T07:40:04Z
4359647,Mauls,24119,5,15907215,2013-04-29T11:42:27Z
4359648,Mauls,24119,2,15907215,2013-04-29T11:42:27Z
4359649,NaFenn,2632564,4,28623901,2015-02-05T04:59:16Z
4359650,dbaron,481533,4,31707400,2015-06-04T04:27:38Z
4359651,dbaron,481533,5,31707400,2015-06-04T04:27:41Z
4359652,aaronsta,438078,6,41112358,2016-07-29T15:33:53Z
4359653,dbaron,481533,5,31707400,2015-06-04T04:27:39Z
4359654,mark_rat,72613,6,36933052,2016-02-01T09:53:41Z
4359655,dbaron,481533,5,31707400,2015-06-04T04:27:39Z
4359657,dbaron,481533,4,31707400,2015-06-04T04:27:42Z
4359658,dbaron,481533,4,31707400,2015-06-04T04:27:42Z
4359659,aaronsta,438078,5,33368282,2015-08-16T12:59:42Z
4728355,aaronsta,438078,18,41170167,2016-08-01T15:22:37Z
4728476,aaronsta,438078,20,41170167,2016-08-01T15:23:13Z
4728478,sb9576,943785,14,15797639,2013-04-20T13:48:20Z
4728479,aaronsta,438078,15,41170167,2016-08-01T15:27:36Z
4728481,aaronsta,438078,16,41170167,2016-08-01T15:27:10Z
4728483,sb9576,943785,7,22102782,2014-05-03T11:55:01Z
4728561,sb9576,943785,20,22102782,2014-05-03T11:54:57Z
4728567,aaronsta,438078,11,41170167,2016-08-01T15:24:46Z
4750982,Matt Didcoe,91541,4,15654446,2013-04-08T13:11:47Z
4750989,TRS-80,9060,2,3196292,2009-11-23T14:55:48Z
4751035,TRS-80,9060,2,3196292,2009-11-23T14:55:40Z
4751059,TRS-80,9060,2,3196292,2009-11-23T14:55:05Z
4751065,Richard Stallard,215053,5,9065384,2011-08-19T12:20:41Z
4751146,stampyfanclub,3752553,9,38378801,2016-04-07T12:02:00Z
4751151,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:21:52Z
4751162,SDavies,142807,4,10343487,2012-01-09T16:55:33Z
4755357,Rudolf Mayer,1249205,2,27633283,2014-12-22T16:15:04Z
4755359,tiger_old,16558,2,3709102,2010-01-25T09:26:49Z
4755360,drgis,110283,3,3874265,2010-02-14T14:40:48Z
4755392,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:30:48Z
4755406,Warin61,1830192,5,40291514,2016-06-25T23:26:39Z
4755411,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:30:50Z
4755414,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:30:52Z
4755420,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:30:53Z
4755422,woodpeck_fixbot,147510,4,10393736,2012-01-15T01:30:54Z
4791264,Rosscoe,4467,3,4859110,2010-05-31T02:21:40Z
4791423,kesaph,460320,2,8251496,2011-05-26T08:50:25Z
4791440,SDavies,142807,3,10626277,2012-02-08T16:46:39Z
4791460,Warin61,1830192,3,39948878,2016-06-11T09:34:40Z
4791465,Warin61,1830192,6,39948878,2016-06-11T09:34:40Z
4791551,sb9576,943785,52,38762565,2016-04-21T17:04:15Z
4791628,mark_rat,72613,5,36933052,2016-02-01T09:53:42Z
4792685,Slopppy,3880251,5,39132702,2016-05-06T00:45:38Z
4792686,sb9576,943785,12,18513212,2013-10-24T04:07:43Z
4792689,Slopppy,3880251,5,39132702,2016-05-06T00:37:24Z
4792697,wintersportler,418724,8,12827412,2012-08-23T00:30:33Z
4792706,TRS-80,9060,4,3221445,2009-11-26T16:35:02Z
4792711,aaronsta,438078,4,41170167,2016-08-01T15:12:15Z
4792713,aaronsta,438078,5,41170167,2016-08-01T15:10:27Z
4792719,Richard Stallard,215053,3,9062188,2011-08-19T03:56:36Z
4792844,blackadder,735,22,42435591,2016-09-26T03:24:23Z
4792846,sb9576,943785,6,39795610,2016-06-04T10:57:54Z
4792847,rund,2902259,5,31103830,2015-05-13T13:21:59Z
4792848,rund,2902259,4,31103830,2015-05-13T13:21:58Z
4792849,rund,2902259,6,31103830,2015-05-13T13:21:58Z
4792865,aaronsta,438078,8,41170167,2016-08-01T15:08:57Z
4793261,sb9576,943785,8,39314074,2016-05-14T15:42:06Z
4793458,sb9576,943785,7,38385749,2016-04-07T16:43:35Z
4793459,sb9576,943785,7,21308387,2014-03-25T16:49:10Z
4794747,sb9576,943785,8,23245037,2014-06-28T13:04:38Z
4794772,sb9576,943785,7,39314074,2016-05-14T15:42:14Z
4795423,sb9576,943785,6,23245037,2014-06-28T13:04:39Z
4795425,aaronsta,438078,15,41170167,2016-08-01T15:14:24Z
4795483,aaronsta,438078,13,41110136,2016-07-29T13:52:00Z
4795492,rund,2902259,13,32745234,2015-07-20T03:39:42Z
4795493,aaronsta,438078,14,33995135,2015-09-13T09:46:26Z
4795500,rund,2902259,10,43412088,2016-11-04T23:11:19Z
4795501,rund,2902259,9,34853167,2015-10-25T05:34:36Z
4795524,rund,2902259,8,31103830,2015-05-13T13:21:53Z
4795549,FvGordon,161619,15,38409850,2016-04-08T15:59:07Z
4795551,aaronsta,438078,8,41170167,2016-08-01T15:13:23Z
4795553,aaronsta,438078,21,41170167,2016-08-01T15:08:53Z
4795555,aaronsta,438078,7,41170167,2016-08-01T15:14:38Z
4797606,OSMNZ,663232,6,14548622,2013-01-06T13:05:12Z
4797609,rund,2902259,5,31103830,2015-05-13T13:22:01Z
4797610,sb9576,943785,6,39314074,2016-05-14T15:42:04Z
4820084,woodpeck_fixbot,147510,4,10394257,2012-01-15T01:56:26Z
4820085,woodpeck_fixbot,147510,5,10394257,2012-01-15T01:56:28Z
4820087,OSMF Redaction Account,722137,8,12325642,2012-07-19T12:38:28Z
4820088,sb9576,943785,6,35244229,2015-11-11T17:03:15Z
4820089,woodpeck_fixbot,147510,4,10394257,2012-01-15T01:56:31Z
4820892,jmlieon,2558808,17,42851225,2016-10-13T08:29:57Z
4820900,ORYX,192584,3,4602705,2010-05-04T11:19:15Z
4820901,sb9576,943785,5,39314074,2016-05-14T15:42:05Z
4820905,sb9576,943785,4,39314074,2016-05-14T15:42:06Z
4820907,sb9576,943785,5,39314074,2016-05-14T15:42:13Z
4822373,aaronsta,438078,9,41170167,2016-08-01T15:16:10Z
4822375,aaronsta,438078,5,41170167,2016-08-01T15:16:10Z
4822376,supamappa4123,2178819,7,24075585,2014-07-11T05:42:25Z
4822378,samely,2512300,13,40503801,2016-07-05T16:34:51Z
4822381,TRS-80,9060,2,3203999,2009-11-24T12:42:09Z
4822385,rund,2902259,10,43156243,2016-10-25T12:02:20Z
4822393,jmlieon,2558808,12,42851225,2016-10-13T08:29:57Z
4822524,sb9576,943785,5,39314074,2016-05-14T15:42:12Z
4822561,supamappa4123,2178819,9,24076002,2014-07-11T06:23:32Z
4822562,sb9576,943785,2,27996792,2015-01-08T13:23:09Z
4822565,sb9576,943785,9,27996792,2015-01-08T13:23:09Z
4822566,ORYX,192584,7,5318703,2010-07-26T07:32:54Z
4822567,SDavies,142807,3,10311122,2012-01-06T12:54:22Z
4822568,SDavies,142807,8,11051993,2012-03-21T13:10:20Z
4822569,SDavies,142807,25,10311122,2012-01-06T12:50:05Z
4823847,sb9576,943785,10,39781671,2016-06-03T15:26:28Z
4823848,aaronsta,438078,14,41170167,2016-08-01T15:11:31Z
4823854,Luis36995,1829683,7,42036279,2016-09-09T16:37:34Z
4823855,aaronsta,438078,11,41110136,2016-07-29T13:52:04Z
4823877,sb9576,943785,4,38198358,2016-03-31T13:51:13Z
4823964,sb9576,943785,19,27996792,2015-01-08T13:23:10Z
4823965,samely,2512300,10,40427174,2016-07-01T20:23:09Z
4823967,sb9576,943785,18,24884337,2014-08-20T12:58:53Z
4823969,sb9576,943785,34,41665191,2016-08-24T14:45:42Z
4824018,sb9576,943785,12,18361618,2013-10-15T04:11:14Z
4824037,ORYX,192584,4,4655798,2010-05-10T04:39:40Z
4824038,jmlieon,2558808,6,42851225,2016-10-13T08:30:00Z
4824422,sb9576,943785,23,39428145,2016-05-19T15:53:19Z
4824666,Matt Didcoe,91541,4,15654327,2013-04-08T12:59:38Z
4824667,manings,3272286,6,40358012,2016-06-29T05:35:59Z
4824833,Tronikon,123364,5,31296989,2015-05-19T20:38:27Z
4827304,sb9576,943785,12,35244229,2015-11-11T17:03:15Z
4827305,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:06:28Z
4827306,SDavies,142807,7,10343487,2012-01-09T16:55:22Z
4827308,wintersportler,418724,7,12838726,2012-08-23T22:02:35Z
4827309,SDavies,142807,7,10343487,2012-01-09T16:55:23Z
4827311,Richard Stallard,215053,10,9112074,2011-08-24T12:33:23Z
4827312,SDavies,142807,4,9981706,2011-11-28T20:15:58Z
4828186,sb9576,943785,3,21730848,2014-04-16T14:18:54Z
4828188,SDavies,142807,4,10300844,2012-01-05T14:04:08Z
4828189,sb9576,943785,11,22723142,2014-06-03T21:02:49Z
4828190,The Process,108081,11,31011422,2015-05-11T16:23:02Z
4828192,rund,2902259,9,35529796,2015-11-23T13:01:30Z
4828194,aaronsta,438078,9,41145122,2016-07-31T13:42:16Z
4828195,wildmyron,189263,4,3432483,2009-12-23T07:53:40Z
4828196,wildmyron,189263,6,3432483,2009-12-23T07:53:40Z
4828197,rund,2902259,15,34884451,2015-10-26T15:20:58Z
4828199,sb9576,943785,18,24479373,2014-08-01T11:29:29Z
4828207,TRS-80,9060,4,3469326,2009-12-28T08:21:55Z
4828209,rund,2902259,14,34884451,2015-10-26T15:21:02Z
4828213,calfarome,2511706,17,37769214,2016-03-11T19:06:44Z
4828214,Glen Prideaux,2007590,10,21382389,2014-03-29T12:49:40Z
4828216,SDavies,142807,12,10310917,2012-01-06T12:27:20Z
4828219,sb9576,943785,4,39314074,2016-05-14T15:42:11Z
4828229,sb9576,943785,4,39314074,2016-05-14T15:42:15Z
4828249,Tronikon,123364,13,31296989,2015-05-19T20:38:33Z
4828250,Tronikon,123364,4,31296989,2015-05-19T20:38:32Z
4828256,aaronsta,438078,12,41145122,2016-07-31T13:39:09Z
4828257,aaronsta,438078,13,41170167,2016-08-01T15:14:54Z
4828258,Andrew Gregory,134344,11,12542956,2012-07-30T04:05:35Z
4828259,aaronsta,438078,10,41145122,2016-07-31T13:36:13Z
4828260,aaronsta,438078,9,41145122,2016-07-31T13:36:13Z
4828261,TRS-80,9060,2,3282838,2009-12-03T18:32:50Z
4828262,wintersportler,418724,14,12885710,2012-08-27T22:09:10Z
4828266,rund,2902259,11,34884451,2015-10-26T15:21:00Z
4828269,dibouski,2813431,12,34399217,2015-10-02T22:49:19Z
4828472,wildmyron,189263,4,12461203,2012-07-24T07:33:00Z
4829051,snooze,356473,28,38681873,2016-04-19T01:21:35Z
4829427,TRS-80,9060,4,3429128,2009-12-22T17:56:53Z
4829428,rund,2902259,17,34704189,2015-10-18T02:55:40Z
4829429,Zulu99,320632,9,6437503,2010-11-23T08:15:55Z
4829430,wintersportler,418724,10,12936615,2012-08-31T21:40:58Z
4829431,Rosscoe,4467,8,4934418,2010-06-08T05:56:55Z
4829432,dsafjnneijd,1408784,8,24025173,2014-07-08T13:20:49Z
4829437,SDavies,142807,6,10344138,2012-01-09T17:53:44Z
4829438,SDavies,142807,3,10344138,2012-01-09T17:53:45Z
4829445,petersfreeman,143129,6,13952612,2012-11-21T00:06:25Z
4829446,Richard Stallard,215053,11,15439036,2013-03-21T04:48:57Z
4829448,supamappa4123,2178819,15,24074906,2014-07-11T03:49:20Z
4829454,mdp553,84853,5,3740752,2010-01-29T04:57:14Z
4829455,TRS-80,9060,2,3223045,2009-11-26T19:53:56Z
4829456,SDavies,142807,5,12608873,2012-08-04T12:30:28Z
4829643,sb9576,943785,32,22652955,2014-05-31T10:16:07Z
4830719,SDavies,142807,5,10343487,2012-01-09T16:44:42Z
4830738,mikedufty,4991,36,25359388,2014-09-11T02:29:05Z
4830740,locke,65032,40,36852819,2016-01-28T09:23:17Z
4830742,sb9576,943785,7,18396995,2013-10-17T05:04:28Z
4830743,sb9576,943785,16,14883079,2013-02-02T13:09:49Z
4830758,Glen Prideaux,2007590,9,21382389,2014-03-29T12:49:40Z
4830759,Mr_Q_,599841,13,12138453,2012-07-07T10:01:57Z
4830760,TRS-80,9060,1,44133,2007-10-06T10:10:31Z
4830761,OSMNZ,663232,3,16721451,2013-06-27T05:04:32Z
4830775,OSMNZ,663232,21,16694924,2013-06-25T07:12:41Z
4831365,TRS-80,9060,2,3220556,2009-11-26T14:19:30Z
4831366,TRS-80,9060,2,3222714,2009-11-26T19:14:01Z
4831367,woodpeck_fixbot,147510,7,10394257,2012-01-15T02:13:50Z
4831368,woodpeck_fixbot,147510,5,10394257,2012-01-15T02:13:52Z
4831369,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:13:53Z
4831370,OSMF Redaction Account,722137,7,12341011,2012-07-19T16:59:44Z
4831371,OSMF Redaction Account,722137,5,12341011,2012-07-19T16:59:42Z
4831372,SDavies,142807,5,12726002,2012-08-14T11:59:12Z
4831373,OSMF Redaction Account,722137,6,12341011,2012-07-19T16:59:42Z
4831376,sb9576,943785,5,21494717,2014-04-04T13:15:16Z
4833649,woodpeck_fixbot,147510,5,10394257,2012-01-15T02:15:09Z
4833650,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:15:10Z
4833651,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:15:12Z
4833652,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:15:12Z
4833653,TRS-80,9060,2,3196292,2009-11-23T14:58:37Z
4833654,snooze,356473,5,38884540,2016-04-26T11:53:42Z
4833655,TRS-80,9060,2,3196292,2009-11-23T14:58:30Z
4833656,TRS-80,9060,2,3196292,2009-11-23T14:58:42Z
4834360,aaronsta,438078,15,41170167,2016-08-01T15:11:49Z
4834361,aaronsta,438078,13,41170167,2016-08-01T15:11:51Z
4834362,aaronsta,438078,8,41170167,2016-08-01T15:11:50Z
4834363,aaronsta,438078,6,41170167,2016-08-01T15:11:53Z
4834366,sb9576,943785,12,39313405,2016-05-14T15:02:03Z
4834368,mrpulley,67896,19,12751372,2012-08-16T14:15:19Z
4834564,sb9576,943785,14,39166407,2016-05-07T15:47:25Z
4834565,sb9576,943785,12,39166407,2016-05-07T15:47:24Z
4834716,steerage250,65357,6,40228358,2016-06-23T11:05:37Z
4834717,SDavies,142807,5,10343487,2012-01-09T16:55:20Z
4834718,SDavies,142807,9,12726002,2012-08-14T11:59:13Z
4839007,sb9576,943785,2,20968418,2014-03-07T12:35:33Z
4839012,JennyH,57380,20,12498256,2012-07-26T12:03:13Z
4839013,sb9576,943785,17,39313405,2016-05-14T15:01:59Z
4839014,aaronsta,438078,18,41639705,2016-08-23T14:33:35Z
4839015,sb9576,943785,7,39313405,2016-05-14T15:01:50Z
4839017,sb9576,943785,5,18396995,2013-10-17T05:04:27Z
4839023,colin_090,96046,5,13191410,2012-09-21T06:10:25Z
4839030,sb9576,943785,16,39044294,2016-05-02T16:31:46Z
4839041,TRS-80,9060,2,3469326,2009-12-28T08:21:47Z
4839042,TRS-80,9060,2,3469326,2009-12-28T08:21:47Z
4839044,sb9576,943785,5,21730848,2014-04-16T14:18:55Z
4839045,sb9576,943785,6,27996792,2015-01-08T13:23:09Z
4845130,Richard Stallard,215053,3,8249975,2011-05-26T03:51:57Z
4845131,SDavies,142807,6,10343487,2012-01-09T16:55:33Z
4845132,wintersportler,418724,4,12885710,2012-08-27T22:09:13Z
4845133,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:34:14Z
4845134,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:34:16Z
4845135,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:34:17Z
4845136,woodpeck_fixbot,147510,5,10394257,2012-01-15T02:34:18Z
4845137,TRS-80,9060,2,3213449,2009-11-25T16:52:10Z
4845140,sb9576,943785,27,23988193,2014-07-06T17:17:01Z
4845142,sb9576,943785,12,39623955,2016-05-28T13:10:07Z
4845143,sb9576,943785,10,39795610,2016-06-04T10:57:55Z
4845146,MapAnalyser465,3077038,15,43050939,2016-10-21T05:56:20Z
4845147,sb9576,943785,6,20787396,2014-02-26T10:31:41Z
4845150,sb9576,943785,10,23988193,2014-07-06T17:17:00Z
4845151,SDavies,142807,17,10728526,2012-02-19T11:08:12Z
4845154,aaronsta,438078,17,41170167,2016-08-01T15:11:52Z
4846217,TRS-80,9060,3,3271836,2009-12-02T13:09:39Z
4848636,sb9576,943785,34,39125155,2016-05-05T17:04:39Z
4848796,TRS-80,9060,2,3220556,2009-11-26T14:20:13Z
4848797,TRS-80,9060,2,3220556,2009-11-26T14:20:22Z
4848799,Richard Stallard,215053,4,8249975,2011-05-26T03:51:56Z
4848817,SDavies,142807,5,10343487,2012-01-09T16:55:28Z
4848818,SDavies,142807,4,10343487,2012-01-09T16:55:28Z
4848819,Richard Stallard,215053,4,15487807,2013-03-25T07:15:18Z
4849064,woodpeck_fixbot,147510,6,10394257,2012-01-15T02:37:27Z
4849065,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:28Z
4849066,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:30Z
4849067,woodpeck_fixbot,147510,6,10394257,2012-01-15T02:37:31Z
4849068,SDavies,142807,6,10343487,2012-01-09T16:55:31Z
4849069,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:32Z
4849070,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:33Z
4849084,SDavies,142807,5,10343487,2012-01-09T16:55:32Z
4849089,Richard Stallard,215053,3,9254168,2011-09-09T12:59:39Z
4849090,woodpeck_fixbot,147510,5,10394257,2012-01-15T02:37:35Z
4849091,SDavies,142807,4,10343487,2012-01-09T16:44:41Z
4849092,SDavies,142807,3,10343487,2012-01-09T16:44:41Z
4849093,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:36Z
4849094,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:37:38Z
4849117,TRS-80,9060,1,346725,2007-09-06T04:36:54Z
4849277,TRS-80,9060,2,3222714,2009-11-26T19:14:16Z
4849279,TRS-80,9060,2,3222714,2009-11-26T19:13:42Z
4849536,aaronsta,438078,17,41170167,2016-08-01T15:14:36Z
4849537,aaronsta,438078,10,41110136,2016-07-29T14:09:27Z
4849538,aaronsta,438078,8,41170167,2016-08-01T15:27:55Z
4849539,aaronsta,438078,14,41170167,2016-08-01T15:14:36Z
4849540,jmlieon,2558808,9,42851225,2016-10-13T08:29:58Z
4849541,jmlieon,2558808,7,42851225,2016-10-13T08:29:59Z
4849542,jmlieon,2558808,3,42851225,2016-10-13T08:29:59Z
4849544,ORYX,192584,3,6180854,2010-10-26T10:12:50Z
4849545,aaronsta,438078,8,41170167,2016-08-01T15:16:12Z
4850399,ceyockey,146680,16,28536455,2015-02-01T01:10:47Z
4850409,TRS-80,9060,3,3271836,2009-12-02T13:09:52Z
4850410,cdei,1871582,4,19863114,2014-01-07T13:36:06Z
4850412,Matt Didcoe,91541,5,11437702,2012-04-28T03:58:19Z
4850423,TRS-80,9060,2,3220556,2009-11-26T14:19:14Z
4850426,NickNewton,32729,2,39143,2008-04-03T14:30:42Z
4850435,ORYX,192584,4,4985035,2010-06-14T07:10:44Z
4852286,sb9576,943785,11,39311534,2016-05-14T13:21:56Z
4852287,SDavies,142807,11,18647016,2013-11-01T06:49:02Z
4852289,sb9576,943785,24,36795653,2016-01-25T12:50:35Z
4853312,sb9576,943785,28,42549932,2016-09-30T18:58:43Z
4853313,sb9576,943785,13,22065424,2014-05-01T14:43:01Z
4853315,sb9576,943785,31,42549932,2016-09-30T18:58:43Z
4853368,woodpeck_fixbot,147510,6,10394257,2012-01-15T02:39:24Z
4853369,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:39:26Z
4853371,woodpeck_fixbot,147510,6,10394257,2012-01-15T02:39:28Z
4855434,SDavies,142807,12,10278449,2012-01-03T05:47:18Z
4856896,rund,2902259,40,34884451,2015-10-26T15:21:03Z
4856898,Andrew Gregory,134344,11,13206989,2012-09-22T12:57:27Z
4856899,SDavies,142807,5,12507501,2012-07-27T07:02:37Z
4856900,Andrew Gregory,134344,15,13206989,2012-09-22T12:57:27Z
4856913,sb9576,943785,18,24479373,2014-08-01T11:29:28Z
4856915,SDavies,142807,6,11051993,2012-03-21T13:10:17Z
4856916,woodpeck_fixbot,147510,5,10394257,2012-01-15T02:43:33Z
4857716,Sam Wilson,36235,6,15757354,2013-04-17T02:18:20Z
4857718,mischaael,150747,4,13271123,2012-09-27T12:06:08Z
4857720,mischaael,150747,5,13271123,2012-09-27T12:06:09Z
4857721,SDavies,142807,4,10335524,2012-01-08T19:46:51Z
4857722,wintersportler,418724,4,12838726,2012-08-23T22:08:22Z
4857723,SDavies,142807,4,10343487,2012-01-09T16:44:43Z
4857724,supamappa4123,2178819,5,24075585,2014-07-11T05:42:24Z
4857725,ORYX,192584,4,4655798,2010-05-10T04:39:40Z
4857728,Richard Stallard,215053,10,15487807,2013-03-25T07:15:19Z
4857729,SDavies,142807,4,10343487,2012-01-09T16:44:43Z
4857731,woodpeck_fixbot,147510,4,10394257,2012-01-15T02:45:50Z
4857732,jmlieon,2558808,11,42851225,2016-10-13T08:29:59Z
4857898,rund,2902259,17,30963583,2015-05-10T13:11:33Z
4857901,SDavies,142807,13,12470371,2012-07-24T16:26:56Z
4857903,SDavies,142807,14,12470915,2012-07-24T16:48:10Z
4857904,ORYX,192584,6,4655798,2010-05-10T04:39:41Z
4857905,dmgroom,1164,2,3206686,2009-11-24T18:50:00Z
4857906,aaronsta,438078,13,41170167,2016-08-01T15:15:09Z
4857907,Richard Stallard,215053,7,8249975,2011-05-26T03:40:50Z
4857908,sb9576,943785,12,24884337,2014-08-20T12:58:51Z
4857909,sb9576,943785,5,24884337,2014-08-20T12:58:53Z
4857911,aaronsta,438078,7,41170167,2016-08-01T15:14:02Z
4857912,aaronsta,438078,6,41170167,2016-08-01T15:14:03Z
4857915,TRS-80,9060,3,3326413,2009-12-08T17:18:23Z
4858174,sb9576,943785,17,39044294,2016-05-02T16:31:55Z
4858186,Rudolf Mayer,1249205,24,35290211,2015-11-13T18:18:22Z
4858199,gerhard81,124815,69,27884908,2015-01-03T12:56:50Z
4858200,sb9576,943785,17,39125155,2016-05-05T17:04:41Z
4858203,sb9576,943785,12,38295754,2016-04-04T16:39:21Z
4858204,aaronsta,438078,11,41170167,2016-08-01T15:13:40Z
4858207,sb9576,943785,10,38295754,2016-04-04T16:39:20Z
4858208,JohnElston,1209045,5,15204603,2013-03-01T04:16:14Z
4858209,sb9576,943785,12,38295754,2016-04-04T16:39:20Z
4864764,aaronsta,438078,13,27979225,2015-01-07T15:41:18Z
4864765,aaronsta,438078,12,28234662,2015-01-18T16:34:00Z
4864767,sb9576,943785,13,39146800,2016-05-06T15:34:03Z
4864769,sb9576,943785,4,39795610,2016-06-04T10:57:57Z
4864772,matx17,602634,8,33958405,2015-09-11T13:38:04Z
4864839,sb9576,943785,9,20787396,2014-02-26T10:31:49Z
4864840,sb9576,943785,23,23988193,2014-07-06T17:17:01Z
4864843,sb9576,943785,15,39142986,2016-05-06T12:41:36Z
4864845,sb9576,943785,16,39142986,2016-05-06T12:41:59Z
4864854,sb9576,943785,14,39451623,2016-05-20T14:12:39Z
4875569,The Process,108081,18,31011422,2015-05-11T16:23:07Z
4875573,SDavies,142807,10,10335524,2012-01-08T19:36:52Z
4875574,sb9576,943785,17,41410024,2016-08-12T12:44:05Z
4875575,wildmyron,189263,12,12506760,2012-07-27T04:55:58Z
4877230,sb9576,943785,7,39314074,2016-05-14T15:42:08Z
4877315,aaronsta,438078,15,41170167,2016-08-01T15:11:50Z
4880809,Sam Wilson,36235,48,41156753,2016-08-01T00:55:41Z
4904084,TRS-80,9060,5,3469326,2009-12-28T08:21:55Z
4904085,SDavies,142807,11,12507635,2012-07-27T07:18:44Z
4904086,Andrew Gregory,134344,14,13203671,2012-09-22T06:07:06Z
4904087,aaronsta,438078,7,41145122,2016-07-31T13:39:09Z
4904524,ORYX,192584,3,4602705,2010-05-04T11:19:14Z
4904709,aaronsta,438078,7,41170167,2016-08-01T15:14:27Z
4904715,OSMF Redaction Account,722137,7,12325642,2012-07-19T12:39:15Z
4904716,OSMF Redaction Account,722137,5,12325642,2012-07-19T12:39:13Z
4905364,tiger_old,16558,2,1745879,2009-07-06T07:08:38Z
4905377,wildmyron,189263,5,12543711,2012-07-30T06:41:57Z
4905386,rund,2902259,2,31286734,2015-05-19T15:01:02Z
4905387,SDavies,142807,3,12559783,2012-07-31T11:14:13Z
4905393,aaronsta,438078,13,41170167,2016-08-01T15:11:52Z
4905634,TRS-80,9060,2,3213449,2009-11-25T16:52:14Z
4905644,woodpeck_fixbot,147510,4,10394257,2012-01-15T03:20:44Z
4905645,woodpeck_fixbot,147510,4,10394257,2012-01-15T03:20:45Z
4905646,woodpeck_fixbot,147510,4,10394257,2012-01-15T03:20:46Z
4905988,aaronsta,438078,8,41170167,2016-08-01T15:11:53Z
4906175,sb9576,943785,5,20968418,2014-03-07T12:35:15Z
4906192,sb9576,943785,2,20968418,2014-03-07T12:35:19Z
4906214,sb9576,943785,2,20968418,2014-03-07T12:35:19Z
4906222,sb9576,943785,2,20968418,2014-03-07T12:35:15Z
4906243,sb9576,943785,3,20968418,2014-03-07T12:35:15Z
4906283,samely,2512300,3,40553503,2016-07-07T19:30:19Z
4906354,sb9576,943785,3,21730848,2014-04-16T14:18:52Z
4906411,sb9576,943785,4,20968418,2014-03-07T12:35:26Z
4906412,sb9576,943785,4,20968418,2014-03-07T12:35:19Z
4906414,sb9576,943785,3,20968418,2014-03-07T12:35:25Z
4906415,sb9576,943785,6,20968418,2014-03-07T12:35:19Z
4934994,AlexOnTheBus,79475,25,35625868,2015-11-28T10:53:38Z
4934996,browny_au,18174,15,12526371,2012-07-28T18:07:17Z
4935026,rund,2902259,42,37794486,2016-03-13T05:40:06Z
4935027,rund,2902259,16,30963583,2015-05-10T13:11:31Z
4935052,wildmyron,189263,16,12543711,2012-07-30T06:41:56Z
4935059,TRS-80,9060,3,3230499,2009-11-27T18:41:29Z
4935138,sb9576,943785,27,24705542,2014-08-12T16:24:49Z
4935139,dibouski,2813431,9,34441525,2015-10-05T06:26:36Z
4935141,dibouski,2813431,16,34441274,2015-10-05T06:00:05Z
4935306,OSMF Redaction Account,722137,7,12320576,2012-07-19T11:08:25Z
4935600,aaronsta,438078,11,41170167,2016-08-01T15:11:52Z
4935601,aaronsta,438078,15,41170167,2016-08-01T15:11:51Z
4935602,aaronsta,438078,9,41170167,2016-08-01T15:11:52Z
4935603,AlexOnTheBus,79475,24,35625868,2015-11-28T10:48:43Z
4935744,mdp553,84853,14,3656528,2010-01-19T07:39:26Z
4936185,aaronsta,438078,17,41170167,2016-08-01T15:09:20Z
4936188,aaronsta,438078,17,41101683,2016-07-29T07:28:08Z
4936192,aaronsta,438078,9,41170167,2016-08-01T15:09:19Z
4936194,Tronikon,123364,11,31296989,2015-05-19T20:39:02Z
4936198,tadanet3,94381,13,32259963,2015-06-28T10:40:34Z
4936235,Tronikon,123364,22,31296989,2015-05-19T20:38:56Z
4936260,aaronsta,438078,12,41170167,2016-08-01T15:09:20Z
4936285,AlexOnTheBus,79475,16,35625868,2015-11-28T10:32:40Z
4936329,aaronsta,438078,17,41112358,2016-07-29T15:34:03Z
4936331,aaronsta,438078,11,41170167,2016-08-01T15:09:16Z
4936394,aaronsta,438078,9,41170167,2016-08-01T15:09:22Z
4936446,aaronsta,438078,13,41170167,2016-08-01T15:09:15Z
4936480,Tronikon,123364,7,31296989,2015-05-19T20:38:10Z
4936496,Tronikon,123364,16,31296989,2015-05-19T20:38:18Z
4936499,Tronikon,123364,5,31296989,2015-05-19T20:38:17Z
